sentiment;text
Negative;  لجنة فاشله تتمسخر على المتقدمين 
Negative;  حرام السخرية من الناس
Negative;  من يستمتع برؤية الناس في مواقف محرجة فهو سادي و غير اصيل و نفسه ضعيفة و مريضة
Negative;  مياعة وسئالة من عدولة والي معو
Negative;  متفقين معهم... و البرنامج خايس
Negative;  مش طبيعي سماكة الدم شو ها عدولة خرب المفطع لشو المبالغة والاوفر يعني
Negative;  اصلن صاحب البرنامج ماخذ شباب الامه مصخره
Negative; ? السماعات خربت 
Negative; اللهم ارنا فيهم عجيب صنعك فانهم اذلو الشعوب
Negative;  حرف الراء مصيبة ي ريس
Negative;  والله عاهات
Negative;  حرام عليك كانو بقرة بتولد
Negative;  في ايه يا ولاد الوثخة؟
Negative;  يلعن اخت اليهود اذا بدهم يرجعو شبر من فلسطين ل هاالمنا
Negative;  والله انا نفسي بزعل اذا رجعت لانه مش احنا اللي بنستحقها
Negative; ?  أخ يا بطني عورني من الضحكككك 
Negative; ? يا فضيحتك يا لبنان بهيك عالم اما هيدا سكت اني ولك دخيل الله خليك ساكت
Negative;  من زمان ماشفت مخلوقات فضائيه هع 
Negative; ? ?????? ?? ????
Negative; احسن من هيك رئيس وزراء ما في 
Negative; لهالدرجه في متخلفين في الوطن العربي؟؟؟؟؟؟
Negative;  يا اخي اطلع في صورتك بالمراية وشوف ادائك هوة اداء فني+صوت مناسب قبل لا تفضح حالك في هيك برامج تافهة
Negative;  فعلا فضايح ما توقعتها في شبابنا المتخلف اخلاقياً وصوتياً وبدنياً اها وعقلياً بالتأكيد
Negative; ? كتكوت ضعيف الجناح و الدنيا غدرت هااا
Negative; عيب والله اسم المقطع
Negative;  اندهش لما عرف الحقيقة 
Negative;  عاهات 
Negative; ? برنامج قديم
Negative;  لا حول ولا قوة ألا بالله أذا أخذ ما أوهب أسقط ما أوجب
Negative;  كارثة بشرية 
Negative; ?و الله انكو ما بتخافو الله
Negative; ?الله وكيلك مشحطط اهل دابوق و دير غبار و عبدون و منعم على الفقراء 
Negative; ? يا سيدي هدول عاهات ولله يعني فيك تسحب عليهم قرض من البنك كونهم عاهات 
Negative;  هذا اللي انت فالح فيه بس..كيف تختار ضحاياك بالسرق جعل العاهه تصيبك ولاعاد تطيب منها ياولد الحرام
Negative;  الشب السوري 1:20 مظلوم 
Negative; ?العاهات اللي عندهم ... ياناس روووح موتو ابرك لكم
Negative; ? لازم اخر ما توصل اليه العقل البشري من غباء اخوكم حمزة اللهواني من الاردن
Negative;  لالا بس اغلبهم داريين بس يقولها استعباط ورفع ضعط خذها مني
Negative;  معتيه واضح انهم يمثلون
Negative;  شكلها ملجلجه 
Negative;  يلعن أم الأزعاج 
Negative;  والغناء تجد لك ??? مليون وكلهم زبالة
Negative; ?الله لا يخلف عليهم و لا يكثر خيرهم فعلن شعب مسكين و عبد الله النسور بطل رفع الاسعار 
Negative;  والله لو طلبوا مين اللي عندو قلب قوي ??? متر للجري مايتقدم ولا حمار عربي 
Negative; ?  الله يلعنكم يا اولاد الحرام الفن له اهله وناسه لا يحتاج لا مسابقة ولا زبي تفو
Negative;  عاهات
Negative; ? والله ما يحرر عزبت بنقاليه 
Negative;  الجيل الي هيحرر فلسطين شوفه في سوريا يقاتل العلويين الكلاب لكن ربي يعلمهم فنون القتال ويربيهم  
Negative;  رح مت 
Negative; ? ابلعن وإلديتس ي الهبــلاا 
Negative;  بس اللي قاهرني اللي ما ينطقون حرف الراء(التغ)من جدهم جايين يبون يغنون
Negative; ? تضحك كانها مفجوعه من شيئ
Negative;  بنص المقطع سقاله موطبيعيه
Negative; ?عادي محنا اتعودنا على الرفع من يوم يومنا و احنا ما بنعرف غير الرفع همه برفعو و نحنا بندفع و على حسابنا
Negative;  شعب سخيييييييييف
Negative;  هذا ليس مضحك   بل مخزى   يا للخزى و العار 
Negative;  هذا اللى فالحين فيه العرب   فقط الهبل و التخلف
Negative;  حتى فى التخلف مش فالحين منيح
Negative;  فاشلين الى ما لا نهاية
Negative; تليفيزيون المستقبل صار سيء للغاية ما أدري ليش!!
Negative;  والله ظلموه لجنة الطراطير
Negative;  بعن الله ابوك انت وعدوله يالسامج
Negative;  والله شككني في البرنامج انة سوبر ستار او برنامج كوميدي
Negative; ? هذول مخانيث ]
Negative; ?حسبنا الله و نعم الوكيل في اناس همهم تجويع الشعب
Negative; ? نسيانك صعب اكيد 
Negative;  وربي كلبتي جات جلست عندي أول ما فتحت هالفيديو ويوم خلص التفت لها إلا وألاقيها نايمة 
Negative;  يعني ما أختار الا الاغنيــه اللي أغلب أحرفها الحرف اللي يقرط فيه 
Negative;  تم تنفيذ الحكم الي في الرد الاول وتم اعدام اول راس والباقي بالطريق
Negative;  اللي غنى عدوله محاولة استخفاف دم من البرنامج 
Negative;  ؟ سخافة الشاميين ابدا ما ينفع لهم الكوميديا
Negative;  حسيت كله تمثيل وسخافة و غباء
Negative;  بقطعكم شو حقودييين
Negative;  ما بتحبو حد 
Negative;  لا مو حقودين ولا شي , بس الحق يقال ان الكوميديا مو حلوة على الشاميين
Negative; ?بلد يديرها اغبياء و حراميه
Negative;  يعني عدولة اللي ابصر من وين جاي كيف وصل عشان تشوفة لجنة التحكيم مبين عليه مجنون و مش شايف اشي قدامة
Negative; ? ابو معيتق قطع اوتار العود وقال السلام عليكم 
Negative; اغبياء
Negative; ? أصلا ابو وديع لو كان اجا كان خسر 
Negative;  سد بوزك
Negative; ? غبي انتا اشي !! الصووووت هاد بتشبهو بجورج وسوف
Negative;  روح انتحر !! 
Negative;  جد اشي بخزي!!
Negative;  هذا معوق جنة جورج وسوف
Negative; ? مجانين أحد يضحك عليك وأنتم قدامه وتكمل 
Negative; ?لو يبطلو سرقه بهالخزينه و الله الشعب ليعيش و لكو ارحمونا حرام عليكم
Negative; ? اظن انهم حبو وانجرحوا وضاعت عقولهم وما دخل قلوبهم الا اغاني الجروح عشان كذا حافظينها وجايين يقولونها .. اللهم لاشماته 
Negative; ? مين اللي ضآإحك عليهم وقآإيل إن أصوآإتهم حلوة 
Negative; ?آخر واحد مهستر
Negative;  قسسم انه استهبال باستهبال
Negative;  تغني وهي متقرفة
Negative;  الظاهر أنه 90% جايين يستهبلون عالحكام بس!!
Negative; ? تقول داخله فيها ترله انحولت مع الاغنيه 
Negative;  كنا نقول عاهات
Negative;  دار الزمن وصار الوسط الفني كله نفس ذي العاهات ووضحكو هما علينا
Negative;  محششين خخخخ
Negative; ?لوين ندكم توصلونا و الله هموم المصاريف قتلت الصغير قبل الكبير الله ياخذ حقنا منكم و لا يباركلكم
Negative; ? كسم العته البشرى 
Negative;  باللـــه عليكم. ألم تستحيوا من انفسكم قبل قدومكم الى هذا البرنامج. ثم الم تعلموا ان هناك مسابقات لانكر الاصوات في قناة اخرى
Negative;  شكلك احول ... موب حوله ..
Negative;  والله تحشيش
Negative;  وش يحسووون فيه ناس مهبل
Negative;  مين معو دوا للصراصير جد لازمهم رش مبيد حشري للقضاء على هيك حالات متخلفة 
Negative;  بالله يا شباب وش رايكم بالاشكال هذه هل تتوقعون اهلهم كارهينهم والناس تجي لاهاليهم وتقول لهم حرام عليكم هذول من دمكم 
